Result,ST1_x,ST2_x,CM1_x,CM2_x,LM_x,RM_x,CB1_x,CB2_x,LB_x,RB_x,GK_x,ST1_y,ST2_y,CM1_y,CM2_y,LM_y,RM_y,CB1_y,CB2_y,LB_y,RB_y,GK_y
draw,77,76,81,78,75,77,78,77,76,76,79,78,77,80,74,78,74,76,75,74,74,78
w_away,80,79,77,79,76,79,80,78,75,78,77,78,77,80,74,78,74,76,75,74,74,78
w_home,75,74,77,75,74,72,77,76,76,75,75,78,77,80,74,78,74,76,75,74,74,78
w_home,76,80,80,81,77,73,76,74,78,77,79,78,77,80,74,78,74,76,75,74,74,78
w_home,78,78,83,81,74,75,78,73,79,77,83,78,77,80,74,78,74,76,75,74,74,78
w_home,87,86,89,85,82,80,89,81,83,81,87,78,77,80,74,78,74,76,75,74,74,78
w_home,76,76,78,78,77,76,79,75,78,75,76,78,77,80,74,78,74,76,75,74,74,78
w_home,88,85,85,82,82,79,84,82,81,80,83,78,77,80,74,78,74,76,75,74,74,78
w_home,73,74,76,74,59,73,76,74,74,74,75,78,77,80,74,78,74,76,75,74,74,78
w_home,80,80,82,83,61,78,79,79,81,79,83,78,77,80,74,78,74,76,75,74,74,78
w_home,82,75,78,76,78,77,82,81,79,81,83,78,77,80,74,78,74,76,75,74,74,78
w_home,90,87,88,80,81,83,87,87,83,81,88,78,77,80,74,78,74,76,75,74,74,78
w_home,78,84,80,77,80,79,80,77,77,76,82,78,77,80,74,78,74,76,75,74,74,78
w_home,87,82,91,89,84,82,83,82,83,80,84,78,77,80,74,78,74,76,75,74,74,78
w_home,77,77,75,76,76,79,79,78,75,76,80,78,77,80,74,78,74,76,75,74,74,78
w_home,89,87,91,87,90,86,86,84,84,84,86,78,77,80,74,78,74,76,75,74,74,78
draw,77,77,78,76,76,77,78,75,75,77,80,78,77,80,74,78,74,76,75,74,74,78
w_home,80,82,78,80,74,57,79,78,76,78,80,78,77,80,74,78,74,76,75,74,74,78
w_home,86,84,88,83,83,82,81,80,81,80,90,75,74,77,75,74,72,77,76,76,75,75
w_home,77,76,81,78,75,77,78,77,76,76,79,75,74,77,75,74,72,77,76,76,75,75
w_home,80,79,77,79,76,79,80,78,75,78,77,75,74,77,75,74,72,77,76,76,75,75
w_home,78,77,80,74,78,74,76,75,74,74,78,75,74,77,75,74,72,77,76,76,75,75
w_home,76,80,80,81,77,73,76,74,78,77,79,75,74,77,75,74,72,77,76,76,75,75
w_away,78,78,83,81,74,75,78,73,79,77,83,75,74,77,75,74,72,77,76,76,75,75
w_home,87,86,89,85,82,80,89,81,83,81,87,75,74,77,75,74,72,77,76,76,75,75
draw,76,76,78,78,77,76,79,75,78,75,76,75,74,77,75,74,72,77,76,76,75,75
w_home,88,85,85,82,82,79,84,82,81,80,83,75,74,77,75,74,72,77,76,76,75,75
draw,73,74,76,74,59,73,76,74,74,74,75,75,74,77,75,74,72,77,76,76,75,75
draw,80,80,82,83,61,78,79,79,81,79,83,75,74,77,75,74,72,77,76,76,75,75
w_home,82,75,78,76,78,77,82,81,79,81,83,75,74,77,75,74,72,77,76,76,75,75
w_home,90,87,88,80,81,83,87,87,83,81,88,75,74,77,75,74,72,77,76,76,75,75
w_home,78,84,80,77,80,79,80,77,77,76,82,75,74,77,75,74,72,77,76,76,75,75
w_home,87,82,91,89,84,82,83,82,83,80,84,75,74,77,75,74,72,77,76,76,75,75
draw,77,77,75,76,76,79,79,78,75,76,80,75,74,77,75,74,72,77,76,76,75,75
w_home,89,87,91,87,90,86,86,84,84,84,86,75,74,77,75,74,72,77,76,76,75,75
w_home,77,77,78,76,76,77,78,75,75,77,80,75,74,77,75,74,72,77,76,76,75,75
w_home,80,82,78,80,74,57,79,78,76,78,80,75,74,77,75,74,72,77,76,76,75,75
w_home,86,84,88,83,83,82,81,80,81,80,90,80,79,77,79,76,79,80,78,75,78,77
w_home,77,76,81,78,75,77,78,77,76,76,79,80,79,77,79,76,79,80,78,75,78,77
w_away,78,77,80,74,78,74,76,75,74,74,78,80,79,77,79,76,79,80,78,75,78,77
w_away,75,74,77,75,74,72,77,76,76,75,75,80,79,77,79,76,79,80,78,75,78,77
w_away,76,80,80,81,77,73,76,74,78,77,79,80,79,77,79,76,79,80,78,75,78,77
w_home,78,78,83,81,74,75,78,73,79,77,83,80,79,77,79,76,79,80,78,75,78,77
w_home,87,86,89,85,82,80,89,81,83,81,87,80,79,77,79,76,79,80,78,75,78,77
draw,76,76,78,78,77,76,79,75,78,75,76,80,79,77,79,76,79,80,78,75,78,77
w_home,88,85,85,82,82,79,84,82,81,80,83,80,79,77,79,76,79,80,78,75,78,77
w_home,73,74,76,74,59,73,76,74,74,74,75,80,79,77,79,76,79,80,78,75,78,77
w_home,80,80,82,83,61,78,79,79,81,79,83,80,79,77,79,76,79,80,78,75,78,77
w_home,82,75,78,76,78,77,82,81,79,81,83,80,79,77,79,76,79,80,78,75,78,77
w_home,90,87,88,80,81,83,87,87,83,81,88,80,79,77,79,76,79,80,78,75,78,77
w_away,78,84,80,77,80,79,80,77,77,76,82,80,79,77,79,76,79,80,78,75,78,77
w_home,87,82,91,89,84,82,83,82,83,80,84,80,79,77,79,76,79,80,78,75,78,77
w_home,77,77,75,76,76,79,79,78,75,76,80,80,79,77,79,76,79,80,78,75,78,77
w_home,89,87,91,87,90,86,86,84,84,84,86,80,79,77,79,76,79,80,78,75,78,77
w_away,77,77,78,76,76,77,78,75,75,77,80,80,79,77,79,76,79,80,78,75,78,77
w_home,80,82,78,80,74,57,79,78,76,78,80,80,79,77,79,76,79,80,78,75,78,77
w_home,86,84,88,83,83,82,81,80,81,80,90,77,77,78,76,76,77,78,75,75,77,80
w_away,77,76,81,78,75,77,78,77,76,76,79,77,77,78,76,76,77,78,75,75,77,80
w_home,80,79,77,79,76,79,80,78,75,78,77,77,77,78,76,76,77,78,75,75,77,80
w_home,78,77,80,74,78,74,76,75,74,74,78,77,77,78,76,76,77,78,75,75,77,80
w_away,75,74,77,75,74,72,77,76,76,75,75,77,77,78,76,76,77,78,75,75,77,80
w_home,76,80,80,81,77,73,76,74,78,77,79,77,77,78,76,76,77,78,75,75,77,80
draw,78,78,83,81,74,75,78,73,79,77,83,77,77,78,76,76,77,78,75,75,77,80
w_home,87,86,89,85,82,80,89,81,83,81,87,77,77,78,76,76,77,78,75,75,77,80
draw,76,76,78,78,77,76,79,75,78,75,76,77,77,78,76,76,77,78,75,75,77,80
draw,88,85,85,82,82,79,84,82,81,80,83,77,77,78,76,76,77,78,75,75,77,80
w_home,73,74,76,74,59,73,76,74,74,74,75,77,77,78,76,76,77,78,75,75,77,80
w_home,80,80,82,83,61,78,79,79,81,79,83,77,77,78,76,76,77,78,75,75,77,80
w_home,82,75,78,76,78,77,82,81,79,81,83,77,77,78,76,76,77,78,75,75,77,80
w_home,90,87,88,80,81,83,87,87,83,81,88,77,77,78,76,76,77,78,75,75,77,80
draw,78,84,80,77,80,79,80,77,77,76,82,77,77,78,76,76,77,78,75,75,77,80
w_home,87,82,91,89,84,82,83,82,83,80,84,77,77,78,76,76,77,78,75,75,77,80
w_home,77,77,75,76,76,79,79,78,75,76,80,77,77,78,76,76,77,78,75,75,77,80
w_home,89,87,91,87,90,86,86,84,84,84,86,77,77,78,76,76,77,78,75,75,77,80
w_away,80,82,78,80,74,57,79,78,76,78,80,77,77,78,76,76,77,78,75,75,77,80
draw,86,84,88,83,83,82,81,80,81,80,90,77,77,75,76,76,79,79,78,75,76,80
w_home,77,76,81,78,75,77,78,77,76,76,79,77,77,75,76,76,79,79,78,75,76,80
w_away,80,79,77,79,76,79,80,78,75,78,77,77,77,75,76,76,79,79,78,75,76,80
w_home,78,77,80,74,78,74,76,75,74,74,78,77,77,75,76,76,79,79,78,75,76,80
w_away,75,74,77,75,74,72,77,76,76,75,75,77,77,75,76,76,79,79,78,75,76,80
draw,76,80,80,81,77,73,76,74,78,77,79,77,77,75,76,76,79,79,78,75,76,80
w_home,78,78,83,81,74,75,78,73,79,77,83,77,77,75,76,76,79,79,78,75,76,80
w_home,87,86,89,85,82,80,89,81,83,81,87,77,77,75,76,76,79,79,78,75,76,80
draw,76,76,78,78,77,76,79,75,78,75,76,77,77,75,76,76,79,79,78,75,76,80
w_home,88,85,85,82,82,79,84,82,81,80,83,77,77,75,76,76,79,79,78,75,76,80
w_away,73,74,76,74,59,73,76,74,74,74,75,77,77,75,76,76,79,79,78,75,76,80
w_home,80,80,82,83,61,78,79,79,81,79,83,77,77,75,76,76,79,79,78,75,76,80
draw,82,75,78,76,78,77,82,81,79,81,83,77,77,75,76,76,79,79,78,75,76,80
w_home,90,87,88,80,81,83,87,87,83,81,88,77,77,75,76,76,79,79,78,75,76,80
w_home,78,84,80,77,80,79,80,77,77,76,82,77,77,75,76,76,79,79,78,75,76,80
draw,87,82,91,89,84,82,83,82,83,80,84,77,77,75,76,76,79,79,78,75,76,80
w_home,89,87,91,87,90,86,86,84,84,84,86,77,77,75,76,76,79,79,78,75,76,80
w_away,77,77,78,76,76,77,78,75,75,77,80,77,77,75,76,76,79,79,78,75,76,80
w_home,80,82,78,80,74,57,79,78,76,78,80,77,77,75,76,76,79,79,78,75,76,80
w_home,86,84,88,83,83,82,81,80,81,80,90,76,76,78,78,77,76,79,75,78,75,76
w_home,77,76,81,78,75,77,78,77,76,76,79,76,76,78,78,77,76,79,75,78,75,76
draw,80,79,77,79,76,79,80,78,75,78,77,76,76,78,78,77,76,79,75,78,75,76
w_home,78,77,80,74,78,74,76,75,74,74,78,76,76,78,78,77,76,79,75,78,75,76
w_away,75,74,77,75,74,72,77,76,76,75,75,76,76,78,78,77,76,79,75,78,75,76
draw,76,80,80,81,77,73,76,74,78,77,79,76,76,78,78,77,76,79,75,78,75,76
w_home,78,78,83,81,74,75,78,73,79,77,83,76,76,78,78,77,76,79,75,78,75,76
w_home,87,86,89,85,82,80,89,81,83,81,87,76,76,78,78,77,76,79,75,78,75,76
w_home,88,85,85,82,82,79,84,82,81,80,83,76,76,78,78,77,76,79,75,78,75,76
w_home,73,74,76,74,59,73,76,74,74,74,75,76,76,78,78,77,76,79,75,78,75,76
w_home,80,80,82,83,61,78,79,79,81,79,83,76,76,78,78,77,76,79,75,78,75,76
w_away,82,75,78,76,78,77,82,81,79,81,83,76,76,78,78,77,76,79,75,78,75,76
w_home,90,87,88,80,81,83,87,87,83,81,88,76,76,78,78,77,76,79,75,78,75,76
w_home,78,84,80,77,80,79,80,77,77,76,82,76,76,78,78,77,76,79,75,78,75,76
draw,87,82,91,89,84,82,83,82,83,80,84,76,76,78,78,77,76,79,75,78,75,76
draw,77,77,75,76,76,79,79,78,75,76,80,76,76,78,78,77,76,79,75,78,75,76
w_home,89,87,91,87,90,86,86,84,84,84,86,76,76,78,78,77,76,79,75,78,75,76
w_away,77,77,78,76,76,77,78,75,75,77,80,76,76,78,78,77,76,79,75,78,75,76
w_away,80,82,78,80,74,57,79,78,76,78,80,76,76,78,78,77,76,79,75,78,75,76
w_home,86,84,88,83,83,82,81,80,81,80,90,76,80,80,81,77,73,76,74,78,77,79
w_home,77,76,81,78,75,77,78,77,76,76,79,76,80,80,81,77,73,76,74,78,77,79
draw,80,79,77,79,76,79,80,78,75,78,77,76,80,80,81,77,73,76,74,78,77,79
draw,78,77,80,74,78,74,76,75,74,74,78,76,80,80,81,77,73,76,74,78,77,79
w_away,75,74,77,75,74,72,77,76,76,75,75,76,80,80,81,77,73,76,74,78,77,79
w_away,78,78,83,81,74,75,78,73,79,77,83,76,80,80,81,77,73,76,74,78,77,79
w_home,87,86,89,85,82,80,89,81,83,81,87,76,80,80,81,77,73,76,74,78,77,79
draw,76,76,78,78,77,76,79,75,78,75,76,76,80,80,81,77,73,76,74,78,77,79
w_home,88,85,85,82,82,79,84,82,81,80,83,76,80,80,81,77,73,76,74,78,77,79
w_away,73,74,76,74,59,73,76,74,74,74,75,76,80,80,81,77,73,76,74,78,77,79
draw,80,80,82,83,61,78,79,79,81,79,83,76,80,80,81,77,73,76,74,78,77,79
w_home,82,75,78,76,78,77,82,81,79,81,83,76,80,80,81,77,73,76,74,78,77,79
w_home,90,87,88,80,81,83,87,87,83,81,88,76,80,80,81,77,73,76,74,78,77,79
w_away,78,84,80,77,80,79,80,77,77,76,82,76,80,80,81,77,73,76,74,78,77,79
w_home,87,82,91,89,84,82,83,82,83,80,84,76,80,80,81,77,73,76,74,78,77,79
w_away,77,77,75,76,76,79,79,78,75,76,80,76,80,80,81,77,73,76,74,78,77,79
w_home,89,87,91,87,90,86,86,84,84,84,86,76,80,80,81,77,73,76,74,78,77,79
draw,77,77,78,76,76,77,78,75,75,77,80,76,80,80,81,77,73,76,74,78,77,79
w_away,80,82,78,80,74,57,79,78,76,78,80,76,80,80,81,77,73,76,74,78,77,79
w_home,86,84,88,83,83,82,81,80,81,80,90,78,84,80,77,80,79,80,77,77,76,82
w_away,77,76,81,78,75,77,78,77,76,76,79,78,84,80,77,80,79,80,77,77,76,82
w_home,80,79,77,79,76,79,80,78,75,78,77,78,84,80,77,80,79,80,77,77,76,82
w_away,78,77,80,74,78,74,76,75,74,74,78,78,84,80,77,80,79,80,77,77,76,82
draw,75,74,77,75,74,72,77,76,76,75,75,78,84,80,77,80,79,80,77,77,76,82
w_away,76,80,80,81,77,73,76,74,78,77,79,78,84,80,77,80,79,80,77,77,76,82
w_home,78,78,83,81,74,75,78,73,79,77,83,78,84,80,77,80,79,80,77,77,76,82
w_home,87,86,89,85,82,80,89,81,83,81,87,78,84,80,77,80,79,80,77,77,76,82
w_away,76,76,78,78,77,76,79,75,78,75,76,78,84,80,77,80,79,80,77,77,76,82
w_home,88,85,85,82,82,79,84,82,81,80,83,78,84,80,77,80,79,80,77,77,76,82
w_home,73,74,76,74,59,73,76,74,74,74,75,78,84,80,77,80,79,80,77,77,76,82
w_away,80,80,82,83,61,78,79,79,81,79,83,78,84,80,77,80,79,80,77,77,76,82
draw,82,75,78,76,78,77,82,81,79,81,83,78,84,80,77,80,79,80,77,77,76,82
w_away,90,87,88,80,81,83,87,87,83,81,88,78,84,80,77,80,79,80,77,77,76,82
w_home,87,82,91,89,84,82,83,82,83,80,84,78,84,80,77,80,79,80,77,77,76,82
w_home,77,77,75,76,76,79,79,78,75,76,80,78,84,80,77,80,79,80,77,77,76,82
w_home,89,87,91,87,90,86,86,84,84,84,86,78,84,80,77,80,79,80,77,77,76,82
w_home,77,77,78,76,76,77,78,75,75,77,80,78,84,80,77,80,79,80,77,77,76,82
draw,80,82,78,80,74,57,79,78,76,78,80,78,84,80,77,80,79,80,77,77,76,82
draw,86,84,88,83,83,82,81,80,81,80,90,87,82,91,89,84,82,83,82,83,80,84
w_away,77,76,81,78,75,77,78,77,76,76,79,87,82,91,89,84,82,83,82,83,80,84
w_home,80,79,77,79,76,79,80,78,75,78,77,87,82,91,89,84,82,83,82,83,80,84
w_away,78,77,80,74,78,74,76,75,74,74,78,87,82,91,89,84,82,83,82,83,80,84
w_away,75,74,77,75,74,72,77,76,76,75,75,87,82,91,89,84,82,83,82,83,80,84
w_away,76,80,80,81,77,73,76,74,78,77,79,87,82,91,89,84,82,83,82,83,80,84
w_home,78,78,83,81,74,75,78,73,79,77,83,87,82,91,89,84,82,83,82,83,80,84
w_home,87,86,89,85,82,80,89,81,83,81,87,87,82,91,89,84,82,83,82,83,80,84
w_away,76,76,78,78,77,76,79,75,78,75,76,87,82,91,89,84,82,83,82,83,80,84
w_home,88,85,85,82,82,79,84,82,81,80,83,87,82,91,89,84,82,83,82,83,80,84
w_away,73,74,76,74,59,73,76,74,74,74,75,87,82,91,89,84,82,83,82,83,80,84
w_home,80,80,82,83,61,78,79,79,81,79,83,87,82,91,89,84,82,83,82,83,80,84
draw,82,75,78,76,78,77,82,81,79,81,83,87,82,91,89,84,82,83,82,83,80,84
w_home,90,87,88,80,81,83,87,87,83,81,88,87,82,91,89,84,82,83,82,83,80,84
draw,78,84,80,77,80,79,80,77,77,76,82,87,82,91,89,84,82,83,82,83,80,84
w_away,77,77,75,76,76,79,79,78,75,76,80,87,82,91,89,84,82,83,82,83,80,84
w_home,89,87,91,87,90,86,86,84,84,84,86,87,82,91,89,84,82,83,82,83,80,84
w_away,77,77,78,76,76,77,78,75,75,77,80,87,82,91,89,84,82,83,82,83,80,84
w_away,80,82,78,80,74,57,79,78,76,78,80,87,82,91,89,84,82,83,82,83,80,84
w_away,86,84,88,83,83,82,81,80,81,80,90,73,74,76,74,59,73,76,74,74,74,75
w_home,77,76,81,78,75,77,78,77,76,76,79,73,74,76,74,59,73,76,74,74,74,75
w_home,80,79,77,79,76,79,80,78,75,78,77,73,74,76,74,59,73,76,74,74,74,75
w_home,78,77,80,74,78,74,76,75,74,74,78,73,74,76,74,59,73,76,74,74,74,75
draw,75,74,77,75,74,72,77,76,76,75,75,73,74,76,74,59,73,76,74,74,74,75
w_home,76,80,80,81,77,73,76,74,78,77,79,73,74,76,74,59,73,76,74,74,74,75
w_home,78,78,83,81,74,75,78,73,79,77,83,73,74,76,74,59,73,76,74,74,74,75
w_home,87,86,89,85,82,80,89,81,83,81,87,73,74,76,74,59,73,76,74,74,74,75
w_away,76,76,78,78,77,76,79,75,78,75,76,73,74,76,74,59,73,76,74,74,74,75
w_home,88,85,85,82,82,79,84,82,81,80,83,73,74,76,74,59,73,76,74,74,74,75
w_home,80,80,82,83,61,78,79,79,81,79,83,73,74,76,74,59,73,76,74,74,74,75
w_away,82,75,78,76,78,77,82,81,79,81,83,73,74,76,74,59,73,76,74,74,74,75
w_home,90,87,88,80,81,83,87,87,83,81,88,73,74,76,74,59,73,76,74,74,74,75
w_home,78,84,80,77,80,79,80,77,77,76,82,73,74,76,74,59,73,76,74,74,74,75
w_home,87,82,91,89,84,82,83,82,83,80,84,73,74,76,74,59,73,76,74,74,74,75
w_home,77,77,75,76,76,79,79,78,75,76,80,73,74,76,74,59,73,76,74,74,74,75
w_home,89,87,91,87,90,86,86,84,84,84,86,73,74,76,74,59,73,76,74,74,74,75
w_away,77,77,78,76,76,77,78,75,75,77,80,73,74,76,74,59,73,76,74,74,74,75
draw,80,82,78,80,74,57,79,78,76,78,80,73,74,76,74,59,73,76,74,74,74,75
draw,86,84,88,83,83,82,81,80,81,80,90,83,80,85,81,83,80,82,82,80,77,84
w_away,81,76,80,78,79,74,77,77,78,77,79,83,80,85,81,83,80,82,82,80,77,84
w_away,78,75,83,82,82,81,83,80,80,78,82,83,80,85,81,83,80,82,82,80,77,84
w_away,80,84,79,78,78,78,76,76,75,79,77,83,80,85,81,83,80,82,82,80,77,84
draw,81,80,81,80,81,73,79,78,78,77,83,83,80,85,81,83,80,82,82,80,77,84
draw,91,84,94,89,86,82,88,87,87,84,89,83,80,85,81,83,80,82,82,80,77,84
draw,80,79,80,78,78,79,77,77,78,77,80,83,80,85,81,83,80,82,82,80,77,84
w_home,78,74,76,75,76,76,75,74,74,74,73,83,80,85,81,83,80,82,82,80,77,84
w_home,86,86,91,89,87,84,90,86,83,85,88,83,80,85,81,83,80,82,82,80,77,84
draw,82,81,82,81,80,75,80,79,77,78,79,83,80,85,81,83,80,82,82,80,77,84
w_away,79,79,77,77,74,76,81,77,80,78,79,83,80,85,81,83,80,82,82,80,77,84
draw,75,77,76,76,73,74,76,75,75,74,77,83,80,85,81,83,80,82,82,80,77,84
w_home,77,77,77,78,78,80,77,77,76,75,80,83,80,85,81,83,80,82,82,80,77,84
w_home,84,89,85,85,83,81,90,84,85,83,91,83,80,85,81,83,80,82,82,80,77,84
w_away,76,76,75,75,74,73,75,72,75,71,79,83,80,85,81,83,80,82,82,80,77,84
w_home,80,77,79,78,76,76,79,78,77,76,80,83,80,85,81,83,80,82,82,80,77,84
w_away,82,83,84,79,83,81,81,79,79,78,80,83,80,85,81,83,80,82,82,80,77,84
draw,79,76,79,75,77,81,76,75,76,75,75,83,80,85,81,83,80,82,82,80,77,84
w_away,75,75,73,75,73,73,73,73,73,74,70,83,80,85,81,83,80,82,82,80,77,84
w_away,82,77,79,84,80,76,77,76,77,76,81,83,80,85,81,83,80,82,82,80,77,84
draw,73,74,71,68,67,74,66,66,73,77,73,83,80,85,81,83,80,82,82,80,77,84
w_home,94,85,89,86,85,84,90,86,86,83,86,83,80,85,81,83,80,82,82,80,77,84
w_away,86,84,88,83,83,82,81,80,81,80,90,94,85,89,86,85,84,90,86,86,83,86
w_away,83,80,85,81,83,80,82,82,80,77,84,94,85,89,86,85,84,90,86,86,83,86
w_home,84,89,85,85,83,81,90,84,85,83,91,94,85,89,86,85,84,90,86,86,83,86
w_home,73,74,71,68,67,74,66,66,73,77,73,94,85,89,86,85,84,90,86,86,83,86
w_home,86,84,88,83,83,82,81,80,81,80,90,73,74,71,68,67,74,66,66,73,77,73
w_home,83,80,85,81,83,80,82,82,80,77,84,73,74,71,68,67,74,66,66,73,77,73
w_away,72,73,78,75,73,73,75,74,70,70,76,73,74,71,68,67,74,66,66,73,77,73
w_home,94,85,89,86,85,84,90,86,86,83,86,73,74,71,68,67,74,66,66,73,77,73
draw,87,86,89,85,82,80,89,81,83,81,87,90,83,87,84,87,86,88,84,84,86,88
w_home,79,78,77,76,76,75,79,79,77,77,83,90,83,87,84,87,86,88,84,84,86,88
w_away,76,78,83,80,76,76,76,75,76,76,83,90,83,87,84,87,86,88,84,84,86,88
draw,75,77,75,74,70,72,76,75,75,70,72,90,83,87,84,87,86,88,84,84,86,88
w_away,80,78,79,80,76,77,80,79,81,76,83,90,83,87,84,87,86,88,84,84,86,88
w_away,75,75,76,73,70,63,76,73,73,72,73,90,83,87,84,87,86,88,84,84,86,88
w_away,81,81,82,81,80,79,81,78,77,77,84,90,83,87,84,87,86,88,84,84,86,88
w_away,76,76,77,79,73,75,75,74,77,76,72,90,83,87,84,87,86,88,84,84,86,88
w_home,82,80,88,85,82,82,82,82,81,80,85,90,83,87,84,87,86,88,84,84,86,88
w_away,77,77,74,74,71,75,76,75,74,74,77,90,83,87,84,87,86,88,84,84,86,88
w_away,83,78,82,78,78,78,80,79,81,80,83,90,83,87,84,87,86,88,84,84,86,88
w_home,82,81,83,82,83,82,82,82,81,77,84,90,83,87,84,87,86,88,84,84,86,88
w_away,82,82,76,79,80,76,79,78,76,79,82,90,83,87,84,87,86,88,84,84,86,88
w_away,79,74,76,78,72,74,79,75,77,70,73,90,83,87,84,87,86,88,84,84,86,88
draw,73,76,73,72,72,73,75,74,73,73,74,90,83,87,84,87,86,88,84,84,86,88
w_away,78,73,79,79,76,76,76,76,75,75,69,90,83,87,84,87,86,88,84,84,86,88
draw,84,81,83,79,82,78,80,77,80,78,83,90,83,87,84,87,86,88,84,84,86,88
w_away,79,78,79,79,77,79,81,80,75,75,82,90,83,87,84,87,86,88,84,84,86,88
w_away,78,77,84,80,76,82,82,80,82,79,79,90,83,87,84,87,86,88,84,84,86,88
w_home,87,86,89,85,82,80,89,81,83,81,87,81,85,78,83,78,82,85,83,84,80,83
draw,79,78,79,79,77,79,81,80,75,75,82,81,85,78,83,78,82,85,83,84,80,83
w_home,90,87,88,80,81,83,87,87,83,81,88,87,82,81,85,81,85,86,84,76,81,88
w_home,91,84,94,89,86,82,88,87,87,84,89,87,82,81,85,81,85,86,84,76,81,88
w_home,89,87,91,87,90,86,86,84,84,84,86,79,78,79,79,77,79,81,80,75,75,82
w_home,90,83,87,84,87,86,88,84,84,86,88,79,78,79,79,77,79,81,80,75,75,82
draw,79,78,77,76,76,75,79,79,77,77,83,79,78,79,79,77,79,81,80,75,75,82
w_home,76,78,83,80,76,76,76,75,76,76,83,79,78,79,79,77,79,81,80,75,75,82
w_home,75,77,75,74,70,72,76,75,75,70,72,79,78,79,79,77,79,81,80,75,75,82
w_home,80,78,79,80,76,77,80,79,81,76,83,79,78,79,79,77,79,81,80,75,75,82
w_away,75,75,76,73,70,63,76,73,73,72,73,79,78,79,79,77,79,81,80,75,75,82
w_home,81,81,82,81,80,79,81,78,77,77,84,79,78,79,79,77,79,81,80,75,75,82
w_home,76,76,77,79,73,75,75,74,77,76,72,79,78,79,79,77,79,81,80,75,75,82
w_away,82,80,88,85,82,82,82,82,81,80,85,79,78,79,79,77,79,81,80,75,75,82
w_away,77,77,74,74,71,75,76,75,74,74,77,79,78,79,79,77,79,81,80,75,75,82
draw,83,78,82,78,78,78,80,79,81,80,83,79,78,79,79,77,79,81,80,75,75,82
draw,82,81,83,82,83,82,82,82,81,77,84,79,78,79,79,77,79,81,80,75,75,82
w_home,82,82,76,79,80,76,79,78,76,79,82,79,78,79,79,77,79,81,80,75,75,82
draw,79,74,76,78,72,74,79,75,77,70,73,79,78,79,79,77,79,81,80,75,75,82
draw,73,76,73,72,72,73,75,74,73,73,74,79,78,79,79,77,79,81,80,75,75,82
w_away,78,73,79,79,76,76,76,76,75,75,69,79,78,79,79,77,79,81,80,75,75,82
draw,84,81,83,79,82,78,80,77,80,78,83,79,78,79,79,77,79,81,80,75,75,82
w_home,81,85,78,83,78,82,85,83,84,80,83,79,78,79,79,77,79,81,80,75,75,82
draw,77,77,79,81,78,76,78,77,75,77,81,77,74,77,74,74,73,75,74,73,72,79
w_home,79,75,79,78,77,78,79,75,77,78,76,77,74,77,74,74,73,75,74,73,72,79
w_home,92,92,93,87,88,84,87,83,86,81,84,77,74,77,74,74,73,75,74,73,72,79
draw,78,72,78,73,75,73,75,75,73,72,79,77,74,77,74,74,73,75,74,73,72,79
w_home,67,63,82,83,83,82,82,81,81,79,81,77,74,77,74,74,73,75,74,73,72,79
w_home,82,73,83,83,78,80,80,78,78,77,83,77,74,77,74,74,73,75,74,73,72,79
w_home,79,82,79,79,79,79,81,77,76,76,83,77,74,77,74,74,73,75,74,73,72,79
w_home,88,84,84,82,84,75,88,83,85,83,87,77,74,77,74,74,73,75,74,73,72,79
w_home,83,78,80,80,79,77,80,78,77,80,77,77,74,77,74,74,73,75,74,73,72,79
w_home,79,81,83,81,77,79,83,79,79,78,75,77,74,77,74,74,73,75,74,73,72,79
w_home,81,78,78,77,72,76,78,77,77,76,81,77,74,77,74,74,73,75,74,73,72,79
w_home,80,77,78,79,78,78,77,77,76,77,82,77,74,77,74,74,73,75,74,73,72,79
w_away,78,74,78,79,77,76,79,77,76,77,75,77,74,77,74,74,73,75,74,73,72,79
w_home,94,90,89,88,87,85,89,88,86,84,85,77,74,77,74,74,73,75,74,73,72,79
w_home,74,77,77,77,76,76,76,75,76,75,76,77,74,77,74,74,73,75,74,73,72,79
w_home,80,75,82,82,79,77,78,77,77,76,77,77,74,77,74,74,73,75,74,73,72,79
w_away,73,72,76,77,76,76,77,76,76,74,77,77,74,77,74,74,73,75,74,73,72,79
draw,84,78,82,81,64,80,84,78,79,81,79,77,74,77,74,74,73,75,74,73,72,79
w_home,81,75,84,82,80,81,83,82,79,81,84,77,74,77,74,74,73,75,74,73,72,79
w_home,77,77,79,81,78,76,78,77,75,77,81,78,74,78,79,77,76,79,77,76,77,75
w_home,79,75,79,78,77,78,79,75,77,78,76,78,74,78,79,77,76,79,77,76,77,75
w_home,92,92,93,87,88,84,87,83,86,81,84,78,74,78,79,77,76,79,77,76,77,75
w_away,78,72,78,73,75,73,75,75,73,72,79,78,74,78,79,77,76,79,77,76,77,75
w_home,67,63,82,83,83,82,82,81,81,79,81,78,74,78,79,77,76,79,77,76,77,75
w_away,82,73,83,83,78,80,80,78,78,77,83,78,74,78,79,77,76,79,77,76,77,75
draw,79,82,79,79,79,79,81,77,76,76,83,78,74,78,79,77,76,79,77,76,77,75
w_home,88,84,84,82,84,75,88,83,85,83,87,78,74,78,79,77,76,79,77,76,77,75
w_away,83,78,80,80,79,77,80,78,77,80,77,78,74,78,79,77,76,79,77,76,77,75
w_away,79,81,83,81,77,79,83,79,79,78,75,78,74,78,79,77,76,79,77,76,77,75
